step,tag
1000,reward,1,-812.1723561697555,-812.172,P3O-static,HalfCheetah-v4,0
2000,reward,2,-634.9790104754527,-723.576,P3O-static,HalfCheetah-v4,0
3000,reward,3,-751.142050942706,-732.764,P3O-static,HalfCheetah-v4,0
4000,reward,4,-674.27876603549,-718.143,P3O-static,HalfCheetah-v4,0
5000,reward,5,-612.1544123561293,-696.945,P3O-static,HalfCheetah-v4,0
6000,reward,6,-640.0980956994252,-687.471,P3O-static,HalfCheetah-v4,0
7000,reward,7,-694.9279076638629,-688.536,P3O-static,HalfCheetah-v4,0
8000,reward,8,-625.979264016118,-680.716,P3O-static,HalfCheetah-v4,0
8192,loss,0.0021870359778404236,0.7915135025978088,P3O-static,HalfCheetah-v4,0
9000,reward,9,-709.9610503333631,-683.966,P3O-static,HalfCheetah-v4,0
10000,speed,1131.48,0.15,P3O-static,HalfCheetah-v4,0
10000,reward,10,-597.148352084589,-675.284,P3O-static,HalfCheetah-v4,0
11000,reward,11,-652.4235500200152,-659.309,P3O-static,HalfCheetah-v4,0
12000,reward,12,-665.6329131257697,-662.375,P3O-static,HalfCheetah-v4,0
13000,reward,13,-691.3640253785026,-656.397,P3O-static,HalfCheetah-v4,0
14000,reward,14,-691.4471536184117,-658.114,P3O-static,HalfCheetah-v4,0
15000,reward,15,-575.5880871092987,-654.457,P3O-static,HalfCheetah-v4,0
16000,reward,16,-837.6445005426523,-674.212,P3O-static,HalfCheetah-v4,0
16384,loss,0.06151214987039566,0.6034297347068787,P3O-static,HalfCheetah-v4,0
16384,diagnostics,0.0,23.51,1.5787,0.00452,0.975443,-1.0,-1.0,P3O-static,HalfCheetah-v4,0
17000,reward,17,-701.9047774142243,-674.909,P3O-static,HalfCheetah-v4,0
18000,reward,18,-668.1488259841472,-679.126,P3O-static,HalfCheetah-v4,0
19000,reward,19,-716.0524064875237,-679.735,P3O-static,HalfCheetah-v4,0
20000,speed,1145.19,0.29,P3O-static,HalfCheetah-v4,0
20000,reward,20,-457.6371858690102,-665.784,P3O-static,HalfCheetah-v4,0
21000,reward,21,-488.49390778390506,-649.391,P3O-static,HalfCheetah-v4,0
22000,reward,22,-655.026938978531,-648.331,P3O-static,HalfCheetah-v4,0
23000,reward,23,-643.834846467998,-643.578,P3O-static,HalfCheetah-v4,0
24000,reward,24,-791.7913900767732,-653.612,P3O-static,HalfCheetah-v4,0
24576,loss,-0.035186514258384705,0.8125462532043457,P3O-static,HalfCheetah-v4,0
25000,reward,25,-642.7236406200781,-660.326,P3O-static,HalfCheetah-v4,0
26000,reward,26,-538.1072440492658,-630.372,P3O-static,HalfCheetah-v4,0
27000,reward,27,-574.1879728329868,-617.6,P3O-static,HalfCheetah-v4,0
28000,reward,28,-597.8391585738021,-610.569,P3O-static,HalfCheetah-v4,0
29000,reward,29,-520.8545153362471,-591.05,P3O-static,HalfCheetah-v4,0
30000,speed,1072.56,0.45,P3O-static,HalfCheetah-v4,0
30000,reward,30,-571.2820930465118,-602.414,P3O-static,HalfCheetah-v4,0
31000,reward,31,-436.889791224127,-597.254,P3O-static,HalfCheetah-v4,0
32000,reward,32,-488.39451058836073,-580.591,P3O-static,HalfCheetah-v4,0
32768,loss,-0.04417950287461281,0.6721780300140381,P3O-static,HalfCheetah-v4,0
32768,diagnostics,0.0,24.1,2.8955,0.010498,0.973923,-1.0,-1.0,P3O-static,HalfCheetah-v4,0
33000,reward,33,-539.0415106581394,-570.111,P3O-static,HalfCheetah-v4,0
34000,reward,34,-636.4650535858838,-554.579,P3O-static,HalfCheetah-v4,0
35000,reward,35,-547.0539134272581,-545.012,P3O-static,HalfCheetah-v4,0
36000,reward,36,-583.3894393648976,-549.54,P3O-static,HalfCheetah-v4,0
37000,reward,37,-534.173428006199,-545.538,P3O-static,HalfCheetah-v4,0
38000,reward,38,-595.6784050866521,-545.322,P3O-static,HalfCheetah-v4,0
39000,reward,39,-438.2816750130541,-537.065,P3O-static,HalfCheetah-v4,0
40000,speed,1090.83,0.6,P3O-static,HalfCheetah-v4,0
40000,reward,40,-524.0872071360437,-532.345,P3O-static,HalfCheetah-v4,0
40960,loss,-0.10686823725700378,0.6632011532783508,P3O-static,HalfCheetah-v4,0
41000,reward,41,-582.9085886676381,-546.947,P3O-static,HalfCheetah-v4,0
42000,reward,42,-642.2871793567655,-562.337,P3O-static,HalfCheetah-v4,0
43000,reward,43,-486.8717077819834,-557.12,P3O-static,HalfCheetah-v4,0
44000,reward,44,-572.5404491943871,-550.727,P3O-static,HalfCheetah-v4,0
45000,reward,45,-483.9678565899812,-544.419,P3O-static,HalfCheetah-v4,0
46000,reward,46,-577.7878891056797,-543.858,P3O-static,HalfCheetah-v4,0
47000,reward,47,-498.5775774536697,-540.299,P3O-static,HalfCheetah-v4,0
48000,reward,48,-584.2366370747418,-539.155,P3O-static,HalfCheetah-v4,0
49000,reward,49,-564.420260703477,-551.769,P3O-static,HalfCheetah-v4,0
49152,loss,0.003388148732483387,0.8717626929283142,P3O-static,HalfCheetah-v4,0
49152,diagnostics,0.0,24.49,4.3749,0.014216,0.972997,-1.0,-1.0,P3O-static,HalfCheetah-v4,0
50000,speed,737.33,0.83,P3O-static,HalfCheetah-v4,0
50000,sbp,0.5894,0.007912,2,0.030547,0.963147,P3O-static,HalfCheetah-v4,0
50000,reward,50,-483.36912145403693,-547.697,P3O-static,HalfCheetah-v4,0
